Gm4316,NA,NA,NA,NA,14.84819959,3.769134833,235.0635775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm43305,NA,NA,NA,NA,92.54729181,255.8789113,192.0314921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm4332,NA,NA,NA,NA,140.0255052,20.11556607,102.8635609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm43409,TRUE,2.25E-07,GC_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm43481,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm4366,NA,NA,NA,NA,156.979299,0.110399563,40.28988221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm4419,NA,NA,NA,NA,1.761792385,0.214424226,102.2334115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm44667,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm44826,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm45203,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm45472,NA,NA,NA,NA,6.430577245,0.570222514,123.6081385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm4610,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm47064,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm47102,NA,NA,NA,NA,5.680835997,1.936760716,120.5452468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm47103,NA,NA,NA,NA,1.017889802,0.186141641,232.4081135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm47210,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm47283,NA,NA,NA,NA,91.24107574,9.640745968,108.7167006,NA,NA,NA,NA,NA,Y.Y.Y.Aldh1a3+ HC,Y.Y.Aldh1a3+ HC,Y.Aldh1a3+ HC,Aldh1a3+ HC,Tex14+ HC,NA,
Gm47578,FALSE,NA,NA,NA,23.69260716,1.178912895,265.0128402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm47626,NA,NA,NA,NA,10.95592722,1.135715337,155.4764002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm47628,NA,NA,NA,NA,2.582107594,0.118019049,173.0972747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm47775,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm47862,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm47933,NA,NA,NA,NA,5.381193476,0.290701948,103.7998096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm48119,NA,NA,NA,NA,9.92405882,0.934243151,291.2643232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm48269,NA,NA,NA,NA,7.766285444,0.466901209,869.2945441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm48381,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm4841,TRUE,2.88E-06,GC_6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm48415,NA,NA,NA,NA,9.898961185,1.795275077,135.6998886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm48493,NA,NA,NA,NA,22.47358437,7.016638271,219.0549874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm48494,NA,NA,NA,NA,0.807411359,0,108.1575521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm48653,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm48657,NA,NA,NA,NA,8.810596604,0.411643039,208.7351795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm48796,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm49025,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm4951,TRUE,1.81E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kng2.Esm1.Y.Adipoq.Lepr+ BMSC,Serpina3g.Esm1.Y.Adipoq.Lepr+ BMSC,Iigp1.Esm1.Y.Adipoq.Lepr+ BMSC,Esm1.Gdpd2.Y.Adipoq.Lepr+ BMSC,Kng2.Gdpd2.Y.Adipoq.Lepr+ BMSC,Y.Retnlg.Y.Ppbp+ BMSC,Y.Lpl.Y.Kcnk2.Lepr+ BMSC","Esm1.Y.Adipoq.Lepr+ BMSC,Gdpd2.Y.Adipoq.Lepr+ BMSC,Retnlg.Y.Ppbp+ BMSC,Lpl.Y.Kcnk2.Lepr+ BMSC","Y.Adipoq.Lepr+ BMSC,Y.Kcnk2.Lepr+ BMSC","Adipoq.Lepr+ BMSC,Kcnk2.Lepr+ BMSC",Lepr+ BMSC,Lepr+ BMSC,
Gm49839,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm49909,NA,NA,NA,NA,138.1806633,125.9490669,78.01119123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm50375,NA,NA,NA,NA,1.428524593,0,132.319239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm50417,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm525,TRUE,3.19E-05,GC_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y.Mmp9+ Chondro,Cst6.Pcp4.Crispld1.Ucma.CPC,Y.Alas2.Crispld1.Ucma.CPC,Y.Lbhd2.Crispld1.Ucma.CPC","Mmp9+ Chondro,Pcp4.Crispld1.Ucma.CPC,Alas2.Crispld1.Ucma.CPC,Lbhd2.Crispld1.Ucma.CPC",Crispld1.Ucma.CPC,NA,NA,NA,
Gm5251,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm5483,TRUE,4.51E-05,GC_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wfdc21.Y.Y.Sfrp4.Late.MSC,NA,NA,NA,NA,NA,
Gm5532,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Gm55608,FALSE,NA,NA,Total bone mineral density x gut microbiota (锘縢enus Dialister) interaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm55901,FALSE,NA,NA,Osteoporosis-related phenotypes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm5641,NA,NA,NA,NA,216.9848193,66.0273642,101.7539718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm5771,FALSE,NA,NA,Osteoporosis,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,
Gm5849,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,
Gm6264,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm6278,NA,NA,NA,NA,8.095138072,0.021758964,154.4606821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm6556,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm6893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Gm7336,NA,NA,NA,NA,313.0902929,13.54721499,964.3875302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm7357,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm7378,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm7389,NA,NA,NA,NA,0.756352125,0.075719484,112.064903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm7536,NA,NA,NA,NA,313.0728678,114.0371458,201.911597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm8394,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm8730,NA,NA,NA,NA,150.131582,0.060420033,14.05178377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm8797,NA,NA,NA,NA,44.56284234,0.561987469,205.9474887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm8941,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm9040,FALSE,NA,NA,Bone stiffness index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm9044,FALSE,NA,NA,Bone stiffness index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm9045,FALSE,NA,NA,Bone stiffness index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm9046,FALSE,NA,NA,Bone stiffness index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm9048,FALSE,NA,NA,Bone stiffness index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm9049,FALSE,NA,NA,Bone stiffness index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm9530,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm973,FALSE,NA,NA,eBMD_natGentic2018,NA,NA,NA,NA,NA,NA,NA,NA,Y.Y.Hist1h2ap.Y.Hmmr+ CPC,Y.Hist1h2ap.Y.Hmmr+ CPC,Hist1h2ap.Y.Hmmr+ CPC,NA,NA,NA,
Gm9794,NA,NA,NA,NA,209.0867505,0.677479419,76.12435871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm9803,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm9843,NA,NA,NA,NA,18.71560413,0,127.2431662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm9908,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm9910,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gm9920,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,Wfdc21.Y.Y.Sfrp4.Late.MSC,NA,NA,NA,NA,NA,
Gmds,FALSE,NA,NA,eBMD_natGentic2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gmfb,NA,NA,NA,NA,120.7951627,43.75545584,58.64288503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gmfg,TRUE,1.03E-05,GC_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wfdc21.Y.Y.Sfrp4.Late.MSC,Ppbp.Dmp1.Birc5.Dapk2.Pre-ob,Hist1h1b.Ctse.Y.Y.Low quality cell,Ifitm6.Ctse.Y.Y.Low quality cell,Y.Mzb1.Y.Y.Low quality cell,Y.Rsad2.Y.Y.Low quality cell,Y.Ppbp.Y.Ppbp+ BMSC,Y.Retnlg.Y.Ppbp+ BMSC","Ctse.Y.Y.Low quality cell,Mzb1.Y.Y.Low quality cell,Rsad2.Y.Y.Low quality cell,Ppbp.Y.Ppbp+ BMSC,Retnlg.Y.Ppbp+ BMSC","Y.Y.Low quality cell,Y.Ppbp+ BMSC","Y.Low quality cell,Ppbp+ BMSC",Low quality cell,NA,
Gmip,NA,NA,NA,NA,15.2151939,5.90628048,203.7127531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gmnn,TRUE,3.68E-05,GC_3,NA,NA,NA,NA,NA,NA,NA,NA,Ear-patella-short stature syndrome (Meier鈥揋orlin),Y.Mzb1.Y.Y.Low quality cell,Mzb1.Y.Y.Low quality cell,Y.Pclaf.Early.MSC,Pclaf.Early.MSC,Early.MSC,NA,
Gmppa,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gna11,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gna12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gna13,FALSE,NA,NA,NA,103.9315136,51.41559635,76.42986878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gna14,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gnai1,TRUE,2.15E-05,GC_11,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,Bglap2.Y.Y.Bglap3.Y.Y.Ob,NA,NA,NA,NA,NA,
Gnai2,NA,NA,NA,NA,359.3415772,148.0867073,333.2629741,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gnai3,NA,NA,NA,NA,199.9836484,35.64341649,86.18242867,NA,NA,NA,NA,"Auriculocondylar syndrome, type 1",NA,NA,NA,NA,NA,NA,
Gnao1,TRUE,2.11E-05,GC_5,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Gnas,FALSE,NA,NA,NA,870.2778772,710.4841702,569.1172646,TRUE,TRUE,NA,NA,"Fibrous dysplasia, polyostotic form (McCune鈥揂lbright),Pseudohypoparathyroidism type IA",NA,NA,NA,NA,NA,NA,
Gnb1,NA,NA,NA,NA,287.4115054,102.3146918,302.4134409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gnb2,NA,NA,NA,NA,184.6119557,80.10912738,107.6623218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gnb4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gng11,TRUE,9.71E-05,GC_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rgs5.Higd1b.Ccl11.Y.Pericyte,Myh11.Higd1b.Ccl11.Y.Pericyte,Y.Y.Vcan+ MP BMSC","Y.Vcan+ MP BMSC,Higd1b.Ccl11.Y.Pericyte",Vcan+ MP BMSC,Otos.Pre-ob,NA,NA,
Gng12,NA,NA,NA,NA,120.5846554,43.51009505,90.43483479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gng4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Gng5,NA,NA,NA,NA,80.98714813,112.7477058,113.6342417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gng7,FALSE,NA,NA,eBMD_natGentic2018,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gng8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Gngt2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,Y.Mzb1.Y.Y.Low quality cell,Mzb1.Y.Y.Low quality cell,NA,NA,NA,NA,
Gnpat,NA,NA,NA,NA,44.10013703,156.3794062,30.92610448,NA,NA,NA,NA,Rhizomelic CDP,NA,NA,NA,NA,NA,NA,
Gnptab,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,"Mucolipidosis II (I-cell disease), alpha/beta type,Mucolipidosis III (pseudo-Hurler polydystrophy), alpha/beta type",NA,NA,NA,NA,NA,NA,
Gnptg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mucolipidosis III (pseudo-Hurler polydystrophy), gamma type",NA,NA,NA,NA,NA,NA,
Gnrh1,FALSE,NA,NA,eBMD_natGentic2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gns,NA,NA,NA,NA,233.6828077,60.80623632,154.0504092,TRUE,TRUE,NA,NA,Mucopolysaccharidosis type 3D,NA,NA,NA,NA,NA,NA,
Golga2,NA,NA,NA,NA,122.583303,74.93306111,45.44979872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Golga3,NA,NA,NA,NA,133.425091,82.95789178,46.9344413,NA,NA,NA,NA,NA,Y.Y.Y.Aldh1a3+ HC,Y.Y.Aldh1a3+ HC,Y.Aldh1a3+ HC,Aldh1a3+ HC,Tex14+ HC,NA,
Golga4,NA,NA,NA,NA,118.5227678,423.1389185,57.02228115,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Golga5,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Golgb1,NA,NA,NA,NA,185.2479301,57.07511553,83.43267196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Golim4,FALSE,NA,NA,NA,162.0310861,60.32256679,72.93400605,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Golph3,NA,NA,NA,NA,156.9238441,59.73291865,65.79293294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Golt1b,NA,NA,NA,NA,100.2203984,15.54584828,61.69241331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gorab,FALSE,NA,NA,eBMD_natGentic2018,NA,NA,NA,NA,TRUE,NA,NA,Geroderma osteodysplasticum,NA,NA,NA,NA,NA,NA,
Gorasp2,NA,NA,NA,NA,147.022987,84.8539689,91.32238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gosr2,NA,NA,NA,NA,119.1678751,87.33800087,65.72459949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Got1,NA,NA,NA,NA,43.82799671,322.08038,40.42145679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Got2,NA,NA,NA,NA,99.98823842,520.8932833,86.70543909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gp1ba,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gp6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gpam,NA,NA,NA,NA,51.50014579,195.2276469,16.73048693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gpat3,FALSE,NA,NA,eBMD_natGentic2018,NA,NA,NA,NA,NA,NA,NA,NA,"Y.Y.Y.Aldh1a3+ HC,Y.Pla2g10.Y.Pde11a.HC","Pla2g10.Y.Pde11a.HC,Y.Y.Aldh1a3+ HC",Y.Aldh1a3+ HC,Aldh1a3+ HC,Tex14+ HC,NA,
Gpatch1,FALSE,NA,NA,"Lumbar spine bone mineral density,Bone stiffness index,eBMD_natGentic2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gpbar1,FALSE,NA,NA,eBMD_natGentic2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gpc1,TRUE,7.72E-05,GC_10,NA,694.3557575,246.0181827,91.76627204,NA,NA,NA,NA,NA,"Y.Y.Vcan+ MP BMSC,Pla2g10.Ffar4.Y.Pde11a.HC,Y.Y.Y.Ffar4+ HC","Y.Vcan+ MP BMSC,Y.Y.Ffar4+ HC","Y.Ffar4+ HC,Vcan+ MP BMSC","Ffar4+ HC,Otos.Pre-ob",NA,NA,
Gpc3,TRUE,0.000161036,GC_3,NA,112.356453,11.68612213,39.23555062,TRUE,NA,NA,TRUE,NA,Y.Y.Y.Y.Cyp26a1.Chondro,Y.Y.Y.Cyp26a1.Chondro,Y.Y.Cyp26a1.Chondro,Y.Cyp26a1.Chondro,Cyp26a1.Chondro,NA,
Gpc4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gpc6,TRUE,0.000112702,GC_6,eBMD_natGentic2018,NA,NA,NA,NA,TRUE,NA,NA,"Omodysplasia, recessive type",NA,NA,NA,NA,NA,NA,
Gper1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Gpha2,TRUE,4.89E-06,GC_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nppc.Y.Eln.Alcam.Late.MSC,Nppc.Y.Y.Y.Meninges,Y.Y.Nppc.Aspn.Fibro","Y.Eln.Alcam.Late.MSC,Y.Y.Y.Meninges,Y.Nppc.Aspn.Fibro","Eln.Alcam.Late.MSC,Y.Y.Meninges,Nppc.Aspn.Fibro",Y.Meninges,Meninges,NA,
Gpi1,NA,NA,NA,NA,314.0153083,499.4673411,258.5413793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gpld1,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,Serpina1c.Serpina1b.Y.Il17b.Mature Chondro,Serpina1b.Y.Il17b.Mature Chondro,NA,NA,NA,NA,
Gpm6b,TRUE,3.84E-05,GC_6,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"Ccl2.Y.Cxcl1.Col6a5.Lepr+ BMSC,Kng2.Esm1.Y.Adipoq.Lepr+ BMSC,Serpina3g.Esm1.Y.Adipoq.Lepr+ BMSC,Iigp1.Esm1.Y.Adipoq.Lepr+ BMSC,Esm1.Gdpd2.Y.Adipoq.Lepr+ BMSC,Kng2.Gdpd2.Y.Adipoq.Lepr+ BMSC,Y.Ccl2.Y.Adipoq.Lepr+ BMSC","Esm1.Y.Adipoq.Lepr+ BMSC,Gdpd2.Y.Adipoq.Lepr+ BMSC,Ccl2.Y.Adipoq.Lepr+ BMSC",Y.Adipoq.Lepr+ BMSC,Adipoq.Lepr+ BMSC,Lepr+ BMSC,Lepr+ BMSC,
Gpnmb,TRUE,1.47E-05,GC_2,NA,199.9814201,10.50292443,172.572223,TRUE,NA,NA,NA,NA,"Scg3.Sod3.Clec3b.Col6a6.Ly6a+ MSC,Cilp.Sod3.Clec3b.Col6a6.Ly6a+ MSC,Y.Slurp1.Y.Clic5.Ly6a+ MSC,Y.Htra4.Y.Clic5.Ly6a+ MSC,Mstn.Y.Ptx4.Aspn.Fibro","Sod3.Clec3b.Col6a6.Ly6a+ MSC,Slurp1.Y.Clic5.Ly6a+ MSC,Htra4.Y.Clic5.Ly6a+ MSC","Clec3b.Col6a6.Ly6a+ MSC,Y.Clic5.Ly6a+ MSC",Clic5.Ly6a+ MSC,NA,NA,
Gpr116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Gpr124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Gpr125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Gpr126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,Cilp2.Y.Omd.Prg4.CPC,NA,NA,NA,NA,NA,
Gpr133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Gpr135,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gpr137b,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gpr141,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gpr152,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gpr153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Gpr171,TRUE,1.11E-05,GC_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y.Mzb1.Y.Y.Low quality cell,Mzb1.Y.Y.Low quality cell,NA,NA,NA,NA,
Gpr173,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,
Gpr182,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gpr183,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gpr21,FALSE,NA,NA,Total bone mineral density x gut microbiota (锘縢enus Dialister) interaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gpr50,TRUE,3.62E-06,GC_6,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y.Retnlg.Y.Ppbp+ BMSC,Retnlg.Y.Ppbp+ BMSC,NA,NA,NA,NA,
Gpr55,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gpr68,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gpr83,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gpr88,TRUE,1.08E-05,GC_8,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"Kng2.Esm1.Y.Adipoq.Lepr+ BMSC,Serpina3g.Esm1.Y.Adipoq.Lepr+ BMSC,Iigp1.Esm1.Y.Adipoq.Lepr+ BMSC,Esm1.Gdpd2.Y.Adipoq.Lepr+ BMSC,Kng2.Gdpd2.Y.Adipoq.Lepr+ BMSC,Y.Retnlg.Y.Ppbp+ BMSC","Esm1.Y.Adipoq.Lepr+ BMSC,Gdpd2.Y.Adipoq.Lepr+ BMSC,Retnlg.Y.Ppbp+ BMSC",Y.Adipoq.Lepr+ BMSC,Adipoq.Lepr+ BMSC,Lepr+ BMSC,Lepr+ BMSC,
Gprc5a,TRUE,1.34E-05,GC_2,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"Y.Slurp1.Y.Clic5.Ly6a+ MSC,Y.Htra4.Y.Clic5.Ly6a+ MSC,Y.Pla2g10.Y.Pde11a.HC,Ocm.Ffar4.Y.Pde11a.HC,Pla2g10.Ffar4.Y.Pde11a.HC,Krt18.Ffar4.Y.Pde11a.HC","Slurp1.Y.Clic5.Ly6a+ MSC,Htra4.Y.Clic5.Ly6a+ MSC,Pla2g10.Y.Pde11a.HC,Ffar4.Y.Pde11a.HC","Y.Clic5.Ly6a+ MSC,Y.Pde11a.HC","Clic5.Ly6a+ MSC,Pde11a.HC",HC,NA,
